userId,campaignId,group,semanticScore,locationScore,categoryScore,urgencyScore,popularityScore,recencyScore,monetary,goods,volunteer,label
U0147,C0068,17,0.6824,0.3393,0,0.046,0.0367,0.2246,1,0,0,2
U0147,C0079,17,0.4563,0.05,0,0.3678,0.218,0.8749,0,1,0,2
U0147,C0131,17,0.4456,0.7693,0,0.5277,0.3804,0.7151,0,1,0,1
U0147,C0138,17,0.2142,0.3728,0,0.5192,0.3613,0.7221,0,1,0,1
U0147,C0037,17,0.4365,0.1869,0,0.5885,0.8288,0.9402,0,1,0,1
U0147,C0089,17,0.7552,0.4318,1,0.172,0.2367,0.6685,0,0,1,1
U0147,C0016,17,0.2997,0.2947,0,0.065,0.2654,0.5176,0,1,0,1
U0147,C0028,17,0.8621,0.98,0,0.3255,0.3258,0.4928,0,0,1,2
U0148,C0086,17,0.2223,0.418,0,0.1612,0.0544,0.8773,0,0,1,5
U0148,C0010,17,0.8135,0.0792,0,0.4611,0.2742,0.985,1,0,0,5
U0148,C0083,17,0.2682,0.05,0,0.2692,0.0207,0.9543,0,0,1,5
U0148,C0022,17,0.2847,0.4307,0,0.3178,0.2738,0.8723,0,0,1,5
U0148,C0104,17,0.6244,0.1422,0,0.3407,0.4493,0.7169,1,0,0,5
U0148,C0050,17,0.3829,0.0984,0,0.1149,0.3756,0.1722,1,0,0,5
U0148,C0084,17,0.4987,0.1768,0,0.144,0.2945,0.8495,0,1,0,5
U0148,C0020,17,0.198,0.2747,0,0.3514,0.3371,0.8419,1,0,0,2
U0148,C0070,17,0.1353,0.3919,0,0.5536,0.18,0.6125,0,0,1,2
U0148,C0085,17,0.6012,0.1687,0,0.7087,0.1505,0.4262,0,0,1,2
U0148,C0130,17,0.3529,0.2908,1,0.1453,0.2084,0.9786,0,0,1,2
U0148,C0038,17,0.291,0.5201,0,0.1376,0.2429,0.8212,1,0,0,2
U0148,C0113,17,0.2345,0.1377,0,0.4553,0.1208,0.8935,1,0,0,2
U0148,C0025,17,0.2061,0.4801,0,0.2146,0.2956,0.281,0,0,1,1
U0148,C0018,17,0.1414,0.6777,0,0.1823,0.3987,0.4737,0,0,1,1
U0148,C0011,17,0.7275,0.2365,0,0.1781,0.0681,0.808,0,1,0,1
U0148,C0068,17,0.332,0.4306,0,0.046,0.0367,0.2246,1,0,0,2
U0149,C0019,19,0.7238,0.227,0,0.5338,0.307,0.8996,0,0,1,5
U0149,C0047,19,0.4459,0.3079,1,0.2469,0.1057,0.8643,1,0,0,5
U0149,C0090,19,0.1588,0.3877,0,0.3228,0.0591,0.149,1,0,0,5
U0149,C0129,19,0.3497,0.3877,0,0.4607,0.3731,0.5514,0,1,0,5
U0149,C0051,19,0.8402,0.3098,0,0.158,0.2724,0.381,0,1,0,5
U0149,C0040,19,0.17,0.1421,0,0.408,0.4465,0.1051,0,1,0,5
U0149,C0122,19,0.092,0.2585,0,0.0737,0.1789,0.1599,0,1,0,2
U0149,C0088,19,0.3787,0.855,0,0.5048,0.7336,0.9325,0,1,0,5
U0149,C0067,19,0.493,0.1273,0,0.4035,0.1466,0.7085,0,0,1,2
U0149,C0079,19,0.8766,0.3718,0,0.3678,0.218,0.8749,0,1,0,2
U0149,C0013,19,0.3006,0.4178,0,0.3808,0.151,0.7731,1,0,0,2
U0149,C0070,19,0.5801,0.2994,0,0.5536,0.18,0.6125,0,0,1,1
U0149,C0024,19,0.2166,0.3332,0,0.5432,0.2853,0.4861,0,0,1,1
U0149,C0097,19,0.2749,0.3659,0,0.2215,0.1013,0.4724,1,0,0,1
U0149,C0048,19,0.1487,0.196,0,0.261,0.7379,0.4654,0,0,1,1
U0149,C0087,19,0.8639,0.4351,0,0.2973,0.5346,0.1991,1,0,0,1
U0149,C0116,19,0.504,0.3987,0,0.3269,0.2855,0.6783,0,1,0,1
U0149,C0059,19,0.1521,0.1414,0,0.0711,0.1059,0.1048,1,0,0,2
U0149,C0029,19,0.5411,0.5264,0,0.2135,0.1634,0.7001,0,1,0,1
U0150,C0103,18,0.2046,0.9362,0,0.0991,0.4177,0.1545,1,0,0,2
U0150,C0042,18,0.4065,0.7434,1,0.0906,0.4937,0.614,1,0,0,5
U0150,C0066,18,0.674,0.702,0,0.5309,0.1527,0.7597,0,0,1,5
U0150,C0068,18,0.8897,0.1434,0,0.046,0.0367,0.2246,1,0,0,5
U0150,C0064,18,0.6851,0.4381,0,0.402,0.3089,0.1624,1,0,0,5
U0150,C0121,18,0.833,0.8446,0,0.1379,0.1556,0.7324,1,0,0,5
U0150,C0106,18,0.6162,0.8224,0,0.33,0.3127,0.2543,0,1,0,5
U0150,C0010,18,0.667,0.153,1,0.4611,0.2742,0.985,1,0,0,2
U0150,C0113,18,0.1387,0.3727,1,0.4553,0.1208,0.8935,1,0,0,5
U0150,C0145,18,0.1555,0.3022,0,0.2817,0.2066,0.4919,0,0,1,2
U0150,C0110,18,0.2785,0.2033,0,0.2999,0.3518,0.9192,0,0,1,1
U0150,C0004,18,0.05,0.439,0,0.2286,0.3073,0.6892,0,0,1,1
U0150,C0136,18,0.7526,0.1763,0,0.7682,0.1707,0.2805,1,0,0,1
U0150,C0133,18,0.9275,0.7068,0,0.2197,0.4224,0.8201,1,0,0,2
U0150,C0138,18,0.2055,0.1967,1,0.5192,0.3613,0.7221,0,1,0,2
U0150,C0073,18,0.6923,0.05,0,0.5746,0.2968,0.4343,1,0,0,2
U0150,C0134,18,0.2458,0.2545,0,0.2475,0.1161,0.8961,0,1,0,2
U0150,C0140,18,0.5457,0.5065,0,0.197,0.2235,0.6571,0,1,0,1
U0151,C0094,19,0.3401,0.83,0,0.4751,0.4894,0.5992,0,1,0,2
U0151,C0136,19,0.5509,0.1336,0,0.7682,0.1707,0.2805,1,0,0,5
U0151,C0078,19,0.3916,0.3096,0,0.245,0.2838,0.5447,1,0,0,5
U0151,C0135,19,0.9331,0.6598,1,0.4356,0.3704,0.2127,0,1,0,5
U0151,C0057,19,0.8587,0.1835,0,0.3163,0.1677,0.2194,1,0,0,5
U0151,C0121,19,0.6522,0.701,1,0.1379,0.1556,0.7324,1,0,0,5
U0151,C0005,19,0.3466,0.05,0,0.3696,0.2129,0.8414,0,0,1,5
U0151,C0086,19,0.1738,0.4005,0,0.1612,0.0544,0.8773,0,0,1,2
U0151,C0072,19,0.893,0.862,0,0.0127,0.1046,0.4412,0,1,0,5
U0151,C0110,19,0.3294,0.2728,0,0.2999,0.3518,0.9192,0,0,1,2
U0151,C0008,19,0.177,0.1419,1,0.0494,0.0915,0.8395,0,1,0,2
U0151,C0055,19,0.7439,0.1214,0,0.6798,0.4857,0.7355,1,0,0,2
U0151,C0077,19,0.6307,0.3854,0,0.3769,0.0663,0.4988,0,1,0,2
U0151,C0126,19,0.3936,0.2252,0,0.1993,0.2585,0.3217,1,0,0,1
U0151,C0084,19,0.3666,0.1503,0,0.144,0.2945,0.8495,0,1,0,1
U0151,C0022,19,0.7161,0.1595,0,0.3178,0.2738,0.8723,0,0,1,1
U0151,C0081,19,0.7858,0.2518,0,0.4999,0.1906,0.9459,0,0,1,1
U0151,C0052,19,0.3385,0.1103,0,0.2264,0.1546,0.1142,0,1,0,1
U0151,C0006,19,0.8233,0.3802,0,0.2425,0.0563,0.1568,1,0,0,2
U0152,C0029,17,0.7463,0.4925,0,0.2135,0.1634,0.7001,0,1,0,5
U0152,C0031,17,0.5276,0.3044,0,0.3153,0.4029,0.7732,0,0,1,5
U0152,C0055,17,0.9121,0.3029,0,0.6798,0.4857,0.7355,1,0,0,5
U0152,C0069,17,0.8716,0.3593,0,0.2052,0.6311,0.621,1,0,0,5
U0152,C0030,17,0.3943,0.1226,0,0.0434,0.0563,0.1849,1,0,0,5
U0152,C0129,17,0.2148,0.1803,0,0.4607,0.3731,0.5514,0,1,0,5
U0152,C0004,17,0.7632,0.4912,0,0.2286,0.3073,0.6892,0,0,1,5
U0152,C0039,17,0.4491,0.3097,0,0.4162,0.5551,0.7068,0,1,0,2
U0152,C0119,17,0.6804,0.3421,0,0.2205,0.3384,0.1854,1,0,0,2
U0152,C0101,17,0.5889,0.7683,0,0.4391,0.1313,0.5076,1,0,0,2
U0152,C0067,17,0.05,0.214,0,0.4035,0.1466,0.7085,0,0,1,2
U0152,C0007,17,0.6017,0.7314,0,0.2653,0.2633,0.7991,0,0,1,2
U0152,C0096,17,0.9004,0.5141,1,0.0227,0.0278,0.8292,0,0,1,2
U0152,C0011,17,0.8447,0.4107,0,0.1781,0.0681,0.808,0,1,0,1
U0152,C0062,17,0.5259,0.3171,0,0.2459,0.3905,0.4621,1,0,0,1
U0152,C0138,17,0.6739,0.7694,0,0.5192,0.3613,0.7221,0,1,0,1
U0152,C0033,17,0.1185,0.8115,0,0.5872,0.251,0.7362,1,0,0,2
U0153,C0087,21,0.3269,0.2852,0,0.2973,0.5346,0.1991,1,0,0,2
U0153,C0078,21,0.1135,0.3009,0,0.245,0.2838,0.5447,1,0,0,2
U0153,C0121,21,0.98,0.5088,0,0.1379,0.1556,0.7324,1,0,0,5
U0153,C0096,21,0.086,0.0881,0,0.0227,0.0278,0.8292,0,0,1,5
U0153,C0019,21,0.2469,0.3632,0,0.5338,0.307,0.8996,0,0,1,5
U0153,C0070,21,0.3211,0.151,1,0.5536,0.18,0.6125,0,0,1,5
U0153,C0093,21,0.6134,0.4029,0,0.1232,0.4355,0.1628,1,0,0,2
U0153,C0007,21,0.7653,0.05,0,0.2653,0.2633,0.7991,0,0,1,5
U0153,C0116,21,0.122,0.1124,0,0.3269,0.2855,0.6783,0,1,0,5
U0153,C0102,21,0.8926,0.1852,0,0.2618,0.4192,0.9539,0,0,1,2
U0153,C0050,21,0.3716,0.1728,0,0.1149,0.3756,0.1722,1,0,0,5
U0153,C0074,21,0.4877,0.1572,0,0.1902,0.3126,0.6567,1,0,0,2
U0153,C0148,21,0.2984,0.5156,0,0.1613,0.3539,0.9027,0,1,0,2
U0153,C0123,21,0.117,0.4574,0,0.2637,0.0474,0.3077,0,1,0,1
U0153,C0014,21,0.2161,0.2631,0,0.2162,0.1109,0.2355,0,1,0,1
U0153,C0126,21,0.183,0.0827,0,0.1993,0.2585,0.3217,1,0,0,1
U0153,C0105,21,0.6649,0.3341,0,0.3057,0.588,0.1225,0,1,0,1
U0153,C0132,21,0.5047,0.5045,1,0.1512,0.4582,0.4379,0,1,0,1
U0153,C0099,21,0.8143,0.0798,0,0.4917,0.4187,0.1381,0,1,0,1
U0153,C0092,21,0.05,0.1777,0,0.2617,0.3656,0.9768,0,0,1,1
U0153,C0011,21,0.8839,0.3717,0,0.1781,0.0681,0.808,0,1,0,2
U0154,C0048,20,0.8148,0.1948,0,0.261,0.7379,0.4654,0,0,1,2
U0154,C0033,20,0.1018,0.05,0,0.5872,0.251,0.7362,1,0,0,5
U0154,C0125,20,0.2482,0.3065,0,0.0932,0.1975,0.6547,0,1,0,5
U0154,C0129,20,0.4325,0.3939,0,0.4607,0.3731,0.5514,0,1,0,5
U0154,C0066,20,0.6145,0.8217,0,0.5309,0.1527,0.7597,0,0,1,5
U0154,C0116,20,0.2502,0.2887,0,0.3269,0.2855,0.6783,0,1,0,5
U0154,C0058,20,0.2846,0.05,0,0.2961,0.1857,0.5605,0,1,0,5
U0154,C0076,20,0.757,0.3173,0,0.3624,0.3919,0.5224,0,1,0,2
U0154,C0005,20,0.525,0.2685,0,0.3696,0.2129,0.8414,0,0,1,5
U0154,C0020,20,0.3732,0.3011,0,0.3514,0.3371,0.8419,1,0,0,2
U0154,C0140,20,0.3897,0.5816,0,0.197,0.2235,0.6571,0,1,0,1
U0154,C0041,20,0.4357,0.3872,0,0.5116,0.567,0.5192,0,0,1,2
U0154,C0031,20,0.3521,0.0857,0,0.3153,0.4029,0.7732,0,0,1,2
U0154,C0037,20,0.2391,0.2233,0,0.5885,0.8288,0.9402,0,1,0,2
U0154,C0006,20,0.2485,0.147,0,0.2425,0.0563,0.1568,1,0,0,1
U0154,C0036,20,0.4974,0.0553,0,0.2348,0.2335,0.9128,1,0,0,1
U0154,C0145,20,0.6643,0.4552,0,0.2817,0.2066,0.4919,0,0,1,1
U0154,C0115,20,0.3997,0.1531,0,0.4254,0.6476,0.8504,0,0,1,1
U0154,C0132,20,0.2466,0.1082,0,0.1512,0.4582,0.4379,0,1,0,1
U0154,C0056,20,0.5286,0.05,0,0.5135,0.1568,0.3781,0,0,1,2
U0155,C0063,16,0.4172,0.2042,0,0.3814,0.1207,0.4515,0,1,0,5
U0155,C0040,16,0.4198,0.98,0,0.408,0.4465,0.1051,0,1,0,5
U0155,C0108,16,0.302,0.4368,0,0.2017,0.1291,0.5094,0,0,1,5
U0155,C0035,16,0.4578,0.1192,1,0.1816,0.3439,0.844,0,0,1,5
U0155,C0088,16,0.7977,0.282,0,0.5048,0.7336,0.9325,0,1,0,5
U0155,C0059,16,0.3019,0.4777,0,0.0711,0.1059,0.1048,1,0,0,5
U0155,C0132,16,0.8072,0.5723,0,0.1512,0.4582,0.4379,0,1,0,5
U0155,C0137,16,0.3173,0.1006,1,0.1397,0.2365,0.2946,0,1,0,2
U0155,C0070,16,0.1316,0.3238,0,0.5536,0.18,0.6125,0,0,1,1
U0155,C0039,16,0.4098,0.2896,0,0.4162,0.5551,0.7068,0,1,0,2
U0155,C0023,16,0.2494,0.8097,0,0.1731,0.0376,0.8054,1,0,0,2
U0155,C0041,16,0.8621,0.3034,0,0.5116,0.567,0.5192,0,0,1,2
U0155,C0120,16,0.2054,0.7607,0,0.7087,0.1727,0.6347,1,0,0,2
U0155,C0042,16,0.5054,0.8552,0,0.0906,0.4937,0.614,1,0,0,2
U0155,C0013,16,0.794,0.6833,0,0.3808,0.151,0.7731,1,0,0,2
U0155,C0025,16,0.7717,0.2644,0,0.2146,0.2956,0.281,0,0,1,1
U0156,C0042,19,0.5778,0.05,0,0.0906,0.4937,0.614,1,0,0,5
U0156,C0101,19,0.6958,0.1188,0,0.4391,0.1313,0.5076,1,0,0,5
U0156,C0049,19,0.8411,0.1423,0,0.6034,0.4181,0.1123,1,0,0,5
U0156,C0032,19,0.4513,0.6971,0,0.3971,0.3099,0.8314,1,0,0,5
U0156,C0110,19,0.7451,0.7259,0,0.2999,0.3518,0.9192,0,0,1,5
U0156,C0029,19,0.2245,0.304,0,0.2135,0.1634,0.7001,0,1,0,5
U0156,C0095,19,0.7699,0.2704,1,0.2951,0.2241,0.773,1,0,0,2
U0156,C0023,19,0.5375,0.257,0,0.1731,0.0376,0.8054,1,0,0,2
U0156,C0092,19,0.7813,0.3068,0,0.2617,0.3656,0.9768,0,0,1,2
U0156,C0063,19,0.6096,0.2014,0,0.3814,0.1207,0.4515,0,1,0,5
U0156,C0147,19,0.6979,0.388,0,0.4412,0.0156,0.7024,0,0,1,2
U0156,C0103,19,0.7159,0.1341,1,0.0991,0.4177,0.1545,1,0,0,1
U0156,C0033,19,0.1282,0.175,0,0.5872,0.251,0.7362,1,0,0,1
U0156,C0133,19,0.66,0.1368,0,0.2197,0.4224,0.8201,1,0,0,1
U0156,C0036,19,0.8537,0.4476,0,0.2348,0.2335,0.9128,1,0,0,1
U0156,C0085,19,0.4487,0.4498,0,0.7087,0.1505,0.4262,0,0,1,1
U0156,C0139,19,0.1688,0.4537,0,0.3969,0.2107,0.6427,0,0,1,1
U0156,C0053,19,0.8551,0.1859,0,0.1426,0.0445,0.1154,0,0,1,1
U0156,C0113,19,0.05,0.4736,0,0.4553,0.1208,0.8935,1,0,0,2
U0157,C0073,18,0.1714,0.3177,0,0.5746,0.2968,0.4343,1,0,0,2
U0157,C0010,18,0.6493,0.2857,0,0.4611,0.2742,0.985,1,0,0,2
U0157,C0093,18,0.4986,0.227,0,0.1232,0.4355,0.1628,1,0,0,2
U0157,C0123,18,0.572,0.1718,0,0.2637,0.0474,0.3077,0,1,0,5
U0157,C0049,18,0.4292,0.376,0,0.6034,0.4181,0.1123,1,0,0,5
U0157,C0020,18,0.5957,0.7381,0,0.3514,0.3371,0.8419,1,0,0,5
U0157,C0143,18,0.2911,0.4699,0,0.0952,0.5785,0.2151,0,0,1,5
U0157,C0088,18,0.0543,0.0894,0,0.5048,0.7336,0.9325,0,1,0,2
U0157,C0135,18,0.6306,0.05,0,0.4356,0.3704,0.2127,0,1,0,2
U0157,C0002,18,0.5543,0.2273,0,0.3844,0.2499,0.5168,0,1,0,2
U0157,C0018,18,0.7706,0.2762,0,0.1823,0.3987,0.4737,0,0,1,1
U0157,C0029,18,0.5444,0.1795,1,0.2135,0.1634,0.7001,0,1,0,1
U0157,C0005,18,0.2784,0.0992,0,0.3696,0.2129,0.8414,0,0,1,1
U0157,C0116,18,0.6109,0.2458,0,0.3269,0.2855,0.6783,0,1,0,1
U0157,C0096,18,0.3786,0.3363,0,0.0227,0.0278,0.8292,0,0,1,1
U0157,C0037,18,0.6007,0.2038,0,0.5885,0.8288,0.9402,0,1,0,1
U0157,C0055,18,0.3438,0.6155,1,0.6798,0.4857,0.7355,1,0,0,1
U0157,C0068,18,0.9279,0.2724,1,0.046,0.0367,0.2246,1,0,0,2
U0158,C0150,14,0.7463,0.2361,0,0.5086,0.0134,0.5967,0,1,0,5
U0158,C0140,14,0.7447,0.0533,1,0.197,0.2235,0.6571,0,1,0,5
U0158,C0041,14,0.2069,0.4767,1,0.5116,0.567,0.5192,0,0,1,5
U0158,C0075,14,0.6239,0.7956,0,0.1449,0.173,0.6698,0,0,1,5
U0158,C0080,14,0.1978,0.5232,0,0.4314,0.1509,0.5151,0,0,1,5
U0158,C0067,14,0.9029,0.439,0,0.4035,0.1466,0.7085,0,0,1,5
U0158,C0125,14,0.6971,0.487,0,0.0932,0.1975,0.6547,0,1,0,5
U0158,C0057,14,0.3204,0.8136,0,0.3163,0.1677,0.2194,1,0,0,2
U0158,C0092,14,0.2485,0.348,0,0.2617,0.3656,0.9768,0,0,1,2
U0158,C0117,14,0.4241,0.8825,0,0.0224,0.0825,0.1707,1,0,0,2
U0158,C0018,14,0.2289,0.4528,0,0.1823,0.3987,0.4737,0,0,1,2
U0158,C0099,14,0.8266,0.2441,0,0.4917,0.4187,0.1381,0,1,0,2
U0158,C0108,14,0.1329,0.5252,0,0.2017,0.1291,0.5094,0,0,1,2
U0158,C0134,14,0.05,0.5831,1,0.2475,0.1161,0.8961,0,1,0,2
U0159,C0001,18,0.6033,0.05,1,0.3659,0.2368,0.8433,0,0,1,5
U0159,C0123,18,0.6875,0.2197,0,0.2637,0.0474,0.3077,0,1,0,5
U0159,C0046,18,0.7669,0.7715,0,0.2768,0.1672,0.9025,0,0,1,5
U0159,C0044,18,0.8015,0.05,1,0.1681,0.234,0.3863,0,1,0,5
U0159,C0141,18,0.1093,0.2951,0,0.4364,0.2668,0.9467,1,0,0,5
U0159,C0070,18,0.1819,0.5123,0,0.5536,0.18,0.6125,0,0,1,5
U0159,C0049,18,0.836,0.1214,0,0.6034,0.4181,0.1123,1,0,0,2
U0159,C0116,18,0.3338,0.1864,1,0.3269,0.2855,0.6783,0,1,0,2
U0159,C0101,18,0.0749,0.6706,0,0.4391,0.1313,0.5076,1,0,0,5
U0159,C0098,18,0.2108,0.5961,0,0.6351,0.0448,0.2837,0,1,0,2
U0159,C0114,18,0.7488,0.3996,0,0.6345,0.4008,0.626,0,0,1,2
U0159,C0033,18,0.4503,0.7688,0,0.5872,0.251,0.7362,1,0,0,2
U0159,C0056,18,0.55,0.3195,1,0.5135,0.1568,0.3781,0,0,1,2
U0159,C0090,18,0.7315,0.3835,0,0.3228,0.0591,0.149,1,0,0,1
U0159,C0150,18,0.9343,0.7784,0,0.5086,0.0134,0.5967,0,1,0,1
U0159,C0092,18,0.5504,0.3524,0,0.2617,0.3656,0.9768,0,0,1,1
U0159,C0054,18,0.6266,0.5064,0,0.2075,0.1691,0.9249,0,0,1,1
U0159,C0148,18,0.7503,0.0758,0,0.1613,0.3539,0.9027,0,1,0,2
U0160,C0037,15,0.3566,0.6452,0,0.5885,0.8288,0.9402,0,1,0,5
U0160,C0124,15,0.0602,0.2005,0,0.1069,0.5369,0.9241,1,0,0,5
U0160,C0150,15,0.7845,0.05,1,0.5086,0.0134,0.5967,0,1,0,5
U0160,C0101,15,0.6259,0.2261,0,0.4391,0.1313,0.5076,1,0,0,5
U0160,C0100,15,0.1488,0.4515,1,0.3463,0.18,0.6218,0,1,0,5
U0160,C0102,15,0.7404,0.3537,1,0.2618,0.4192,0.9539,0,0,1,5
U0160,C0106,15,0.8019,0.2003,1,0.33,0.3127,0.2543,0,1,0,5
U0160,C0020,15,0.9283,0.1016,0,0.3514,0.3371,0.8419,1,0,0,2
U0160,C0004,15,0.9778,0.8445,1,0.2286,0.3073,0.6892,0,0,1,2
U0160,C0040,15,0.2704,0.3472,0,0.408,0.4465,0.1051,0,1,0,2
U0160,C0057,15,0.7827,0.4612,0,0.3163,0.1677,0.2194,1,0,0,2
U0160,C0001,15,0.204,0.2585,0,0.3659,0.2368,0.8433,0,0,1,2
U0160,C0137,15,0.05,0.0988,1,0.1397,0.2365,0.2946,0,1,0,1
U0160,C0046,15,0.715,0.3068,0,0.2768,0.1672,0.9025,0,0,1,1
U0160,C0127,15,0.7541,0.0734,0,0.0894,0.2251,0.7216,1,0,0,2
U0161,C0021,16,0.3545,0.2957,0,0.3635,0.5089,0.667,0,0,1,2
U0161,C0032,16,0.2918,0.1791,0,0.3971,0.3099,0.8314,1,0,0,5
U0161,C0146,16,0.2437,0.0902,0,0.2666,0.2475,0.4564,0,0,1,5
U0161,C0109,16,0.3614,0.3265,0,0.362,0.3634,0.7171,0,0,1,5
U0161,C0111,16,0.8159,0.7759,0,0.2173,0.1798,0.6751,0,1,0,5
U0161,C0046,16,0.2898,0.3439,0,0.2768,0.1672,0.9025,0,0,1,2
U0161,C0035,16,0.4814,0.4316,0,0.1816,0.3439,0.844,0,0,1,2
U0161,C0064,16,0.6721,0.3358,0,0.402,0.3089,0.1624,1,0,0,5
U0161,C0138,16,0.7405,0.3949,0,0.5192,0.3613,0.7221,0,1,0,1
U0161,C0057,16,0.6881,0.4527,1,0.3163,0.1677,0.2194,1,0,0,1
U0161,C0072,16,0.7707,0.6544,0,0.0127,0.1046,0.4412,0,1,0,1
U0161,C0011,16,0.7798,0.4277,0,0.1781,0.0681,0.808,0,1,0,1
U0161,C0150,16,0.8872,0.3928,0,0.5086,0.0134,0.5967,0,1,0,1
U0161,C0055,16,0.05,0.1376,0,0.6798,0.4857,0.7355,1,0,0,1
U0161,C0137,16,0.2592,0.2543,0,0.1397,0.2365,0.2946,0,1,0,1
U0161,C0026,16,0.4882,0.2946,0,0.329,0.3563,0.5628,0,0,1,2
U0162,C0087,19,0.0882,0.33,0,0.2973,0.5346,0.1991,1,0,0,2
U0162,C0118,19,0.2557,0.2232,0,0.1071,0.322,0.7665,1,0,0,5
U0162,C0011,19,0.5505,0.1646,0,0.1781,0.0681,0.808,0,1,0,5
U0162,C0128,19,0.1623,0.215,0,0.3936,0.1843,0.6371,0,1,0,5
U0162,C0001,19,0.6464,0.3912,0,0.3659,0.2368,0.8433,0,0,1,5
U0162,C0062,19,0.6733,0.1573,0,0.2459,0.3905,0.4621,1,0,0,2
U0162,C0065,19,0.8608,0.7553,0,0.1786,0.2128,0.6745,0,1,0,5
U0162,C0012,19,0.5404,0.2834,1,0.2139,0.412,0.7963,1,0,0,5
U0162,C0114,19,0.1605,0.3105,0,0.6345,0.4008,0.626,0,0,1,2
U0162,C0136,19,0.3764,0.2484,0,0.7682,0.1707,0.2805,1,0,0,1
U0162,C0008,19,0.9157,0.2114,0,0.0494,0.0915,0.8395,0,1,0,2
U0162,C0056,19,0.878,0.2983,0,0.5135,0.1568,0.3781,0,0,1,2
U0162,C0090,19,0.33,0.05,0,0.3228,0.0591,0.149,1,0,0,2
U0162,C0109,19,0.6854,0.1696,0,0.362,0.3634,0.7171,0,0,1,1
U0162,C0120,19,0.8152,0.6854,0,0.7087,0.1727,0.6347,1,0,0,1
U0162,C0059,19,0.05,0.276,0,0.0711,0.1059,0.1048,1,0,0,1
U0162,C0040,19,0.8346,0.5389,0,0.408,0.4465,0.1051,0,1,0,1
U0162,C0103,19,0.1464,0.8369,0,0.0991,0.4177,0.1545,1,0,0,1
U0162,C0016,19,0.5217,0.4171,0,0.065,0.2654,0.5176,0,1,0,2
U0163,C0126,14,0.3347,0.6878,0,0.1993,0.2585,0.3217,1,0,0,5
U0163,C0149,14,0.7001,0.4713,1,0.5411,0.0374,0.3754,0,1,0,5
U0163,C0033,14,0.0693,0.6856,0,0.5872,0.251,0.7362,1,0,0,5
U0163,C0017,14,0.3326,0.2123,0,0.3559,0.4084,0.3376,0,0,1,5
U0163,C0118,14,0.1704,0.0871,0,0.1071,0.322,0.7665,1,0,0,5
U0163,C0124,14,0.2308,0.05,0,0.1069,0.5369,0.9241,1,0,0,5
U0163,C0030,14,0.1972,0.3693,0,0.0434,0.0563,0.1849,1,0,0,5
U0163,C0066,14,0.1443,0.3905,0,0.5309,0.1527,0.7597,0,0,1,2
U0163,C0007,14,0.2665,0.8185,0,0.2653,0.2633,0.7991,0,0,1,2
U0163,C0125,14,0.5276,0.4851,0,0.0932,0.1975,0.6547,0,1,0,2
U0163,C0100,14,0.5333,0.1193,0,0.3463,0.18,0.6218,0,1,0,2
U0163,C0028,14,0.8058,0.1429,0,0.3255,0.3258,0.4928,0,0,1,1
U0163,C0006,14,0.562,0.1572,0,0.2425,0.0563,0.1568,1,0,0,1
U0163,C0050,14,0.8052,0.2383,0,0.1149,0.3756,0.1722,1,0,0,1
U0164,C0060,19,0.8938,0.4214,1,0.2468,0.252,0.9446,1,0,0,5
U0164,C0128,19,0.5407,0.05,0,0.3936,0.1843,0.6371,0,1,0,5
U0164,C0051,19,0.1614,0.7433,0,0.158,0.2724,0.381,0,1,0,5
U0164,C0010,19,0.4821,0.4686,1,0.4611,0.2742,0.985,1,0,0,5
U0164,C0016,19,0.2456,0.3097,1,0.065,0.2654,0.5176,0,1,0,5
U0164,C0068,19,0.8739,0.3442,0,0.046,0.0367,0.2246,1,0,0,5
U0164,C0035,19,0.6052,0.1233,0,0.1816,0.3439,0.844,0,0,1,5
U0164,C0138,19,0.7268,0.45,1,0.5192,0.3613,0.7221,0,1,0,2
U0164,C0129,19,0.7317,0.2829,0,0.4607,0.3731,0.5514,0,1,0,2
U0164,C0150,19,0.3948,0.5224,0,0.5086,0.0134,0.5967,0,1,0,1
U0164,C0146,19,0.4553,0.1022,0,0.2666,0.2475,0.4564,0,0,1,2
U0164,C0040,19,0.8687,0.8458,1,0.408,0.4465,0.1051,0,1,0,2
U0164,C0115,19,0.3516,0.0827,0,0.4254,0.6476,0.8504,0,0,1,2
U0164,C0131,19,0.8184,0.6439,0,0.5277,0.3804,0.7151,0,1,0,2
U0164,C0140,19,0.4695,0.7042,0,0.197,0.2235,0.6571,0,1,0,1
U0164,C0025,19,0.6941,0.2685,0,0.2146,0.2956,0.281,0,0,1,1
U0164,C0094,19,0.1598,0.5297,0,0.4751,0.4894,0.5992,0,1,0,1
U0164,C0075,19,0.1222,0.4243,0,0.1449,0.173,0.6698,0,0,1,1
U0164,C0124,19,0.8243,0.2159,0,0.1069,0.5369,0.9241,1,0,0,2
U0165,C0127,15,0.0962,0.1766,0,0.0894,0.2251,0.7216,1,0,0,5
U0165,C0099,15,0.7195,0.1809,0,0.4917,0.4187,0.1381,0,1,0,5
U0165,C0125,15,0.2904,0.2502,1,0.0932,0.1975,0.6547,0,1,0,5
U0165,C0086,15,0.2691,0.9046,0,0.1612,0.0544,0.8773,0,0,1,5
U0165,C0038,15,0.6034,0.1647,0,0.1376,0.2429,0.8212,1,0,0,5
U0165,C0049,15,0.6073,0.1449,0,0.6034,0.4181,0.1123,1,0,0,5
